-6.878197523277189418e-02
3.158767246764996872e-01
6.743590954311073915e-01
9.812748640664018529e-01
-2.294684383480400172e-03
4.567651076226558055e-02
-1.871043343635562517e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.028083145784617070e-03
-1.351295436484038381e+00
-5.758410239795334895e-03
-6.282362563974236425e-01
-3.126066527943224121e-02
1.129497418786865603e+00
3.538657402834894383e-01
7.902645459726026500e-01
-3.932555695416101171e-02
-2.935262013327127883e-01
-1.144796542827739363e-02
2.751081128218491600e-01
3.951431844052502584e-02
1.486946569007476515e-01
9.051497790094575890e-02
-1.655719166557448607e-01
-4.921557312661128947e-02
-3.235839517065616233e-01
1.885428029479376821e-01
-9.135020796586904024e-02
4.567994704963754954e-02
